"filter"	"asv_num"	"reads"	"Sample_id_ed"	"date.x"	"sampling_hour"	"date_hour"	"day_moment.x"	"season.x"	"day.y"	"mean_total_bac"	"NOxT_mean"	"Nitrats_mean"	"Nitrits_mean"	"Amonio_mean"	"silicato_mean"	"Fosfato_mean"	"Temp"	"Sal"	"chla_mean"	"Turb"	"Density"	"pseudoabundance"
"201"	0.2	"asv7"	894	"HFW-210212T"	"12/2/21"	"17:00:00"	"12/2/21 17:00:00"	"afternoon"	"Winter"	"12T"	294786.375	1.199	1.0395	0.1595	0.1615	0.6205	0.0475	13.2875	38.1725	1.48225	0.31	28.7975	64152.6337025316
"202"	0.2	"asv7"	543	"HFW-210213M"	"13/2/21"	"10:00:00"	"13/2/21 10:00:00"	"morning"	"Winter"	"13M"	323933.8667	0.9805	0.847	0.1335	0.339	0.4505	0.038	13.303	38.17	2.083083333	0.23	28.7972	63113.056913563
"203"	0.2	"asv7"	288	"HFW-210213T"	"13/2/21"	"17:00:00"	"13/2/21 17:00:00"	"afternoon"	"Winter"	"13T"	368221.7	0.8465	0.7145	0.132	1.2405	0.393	0.0455	13.42133333	38.16666667	1.896416667	0.47	28.7646667	62639.0133490845
"204"	0.2	"asv7"	543	"HFW-210214M"	"14/2/21"	"10:00:00"	"14/2/21 10:00:00"	"morning"	"Winter"	"14M"	342550.0944	0.897	0.774	0.123	0.024	0.403	0.0385	13.345	38.175	1.72725	0.405	28.789	67222.5158146729
"205"	0.2	"asv7"	272	"HFW-210215M"	"15/2/21"	"10:00:00"	"15/2/21 10:00:00"	"morning"	"Winter"	"15M"	414886.8889	1.02	0.8415	0.1785	0.15	0.434	0.0515	13.175	38.18	1.738916667	0.7925	28.827	70398.7734128509
"206"	0.2	"asv7"	417	"HFW-210215T"	"15/2/21"	"17:00:00"	"15/2/21 17:00:00"	"afternoon"	"Winter"	"15T"	430742.3167	0.9735	0.796	0.1775	0.119	0.5575	0.0555	13.205	38.17666667	1.960583333	0.926666667	28.8176667	75661.1398752738
"207"	0.2	"asv7"	512	"HFW-210216M"	"16/2/21"	"10:00:00"	"16/2/21 10:00:00"	"morning"	"Winter"	"16M"	515560.2278	1.382	1.163	0.219	0.136	0.8125	0.0645	13.10433333	38.15333333	1.791416667	1.123333333	28.8236667	101799.782735673
"208"	0.2	"asv7"	859	"HFS-210914M"	"14/9/21"	"10:30:00"	"14/9/21 10:30:00"	"morning"	"Summer"	"14M"	761400.75	0.2	0.178	0.022	1.0585	0.605	1.055	23.6	37.92	0.168	0.21	26.01	84316.519820807
"209"	0.2	"asv7"	1086	"HFS-210914T"	"14/9/21"	"16:30:00"	"14/9/21 16:30:00"	"afternoon"	"Summer"	"14T"	789785.5625	0.276	0.2535	0.0225	0.235	0.9095	0.0155	23.9	NA	0.191333333	NA	NA	104611.186836809
"210"	0.2	"asv7"	1115	"HFS-210915M"	"15/9/21"	"10:30:00"	"15/9/21 10:30:00"	"morning"	"Summer"	"15M"	878219.1458	1.719	1.6965	0.0225	0.2765	0.3835	0.0225	24.1	37.93	0.288166667	3.27	25.81	109593.099895579
"211"	0.2	"asv7"	1076	"HFS-210915T"	"15/9/21"	"16:30:00"	"15/9/21 16:30:00"	"afternoon"	"Summer"	"15T"	793666.0417	1.613	1.589	0.024	0.229	0.7225	0.024	24.3	NA	0.194833333	NA	NA	97397.8855918339
"212"	0.2	"asv7"	963	"HFS-210916M"	"16/9/21"	"10:10:00"	"16/9/21 10:10:00"	"morning"	"Summer"	"16M"	870354.8333	3.1575	3.121	0.0365	0.3495	0.8645	0.0325	23.1	37.6	0.189	0.87	25.87	96361.4284281329
"213"	0.2	"asv7"	671	"HFS-210916T"	"16/9/21"	"16:15:00"	"16/9/21 16:15:00"	"afternoon"	"Summer"	"16T"	825423.9583	0.9375	0.881	0.0565	0.777	0.814	0.0445	24.7	37.15	0.238	6.06	25.1	98709.5840348066
"214"	0.2	"asv7"	383	"HFS-210917M"	"17/9/21"	"10:00:00"	"17/9/21 10:00:00"	"morning"	"Summer"	"17M"	1083846.958	2.8775	2.7655	0.112	1.4025	2.042	0.134	23.2	36.94	0.337166667	3.4	25.31	105815.290572011
"215"	0.2	"asv7"	1419	"HFS-210917T"	"17/9/21"	"16:00:00"	"17/9/21 16:00:00"	"afternoon"	"Summer"	"17T"	975221.7292	1.2655	1.227	0.0385	1.008	1.0355	0.0315	22.8	37.55	0.289333333	6.17	25.51	120104.11679698
"216"	0.2	"asv7"	1536	"HFS-210918M"	"18/9/21"	"10:00:00"	"18/9/21 10:00:00"	"morning"	"Summer"	"18M"	1054287.667	1.618	1.5765	0.0415	0.6985	1.218	0.025	23.4	37.77	0.284666667	0.52	26.06	119785.920298247
"217"	0.2	"asv7"	1212	"HFS-210918T"	"18/9/21"	"16:00:00"	"18/9/21 16:00:00"	"afternoon"	"Summer"	"18T"	642653.55	0.3025	0.2815	0.021	0.2945	0.534	0.0355	22.4	37.75	0.127166667	6.28	25.5	65245.1082760932
"218"	0.2	"asv7"	1335	"HFS-210919M"	"19/9/21"	"10:00:00"	"19/9/21 10:00:00"	"morning"	"Summer"	"19M"	736639.75	0.169	0.154	0.015	0.11	0.4665	0.0085	24.6	37.81	0.119583333	0.11	25.57	77544.0834450402
"219"	0.2	"asv7"	1640	"HFS-210919T"	"19/9/21"	"16:00:00"	"19/9/21 16:00:00"	"afternoon"	"Summer"	"19T"	700343.05	1.955	1.9205	0.0345	1.0305	0.439	0.0155	23.6	37.81	0.145833333	10.61	25.59	92948.3371368455
"220"	0.2	"asv7"	1467	"HFS-210920M"	"20/9/21"	"10:00:00"	"20/9/21 10:00:00"	"morning"	"Summer"	"20M"	906903.25	1.0255	0.99	0.0355	0.5985	0.7895	0.072	23.6	37.82	0.300416667	0.45	25.9	111221.122533857
"221"	0.2	"asv7"	1431	"HFS-210920T"	"20/9/21"	"16:15:00"	"20/9/21 16:15:00"	"afternoon"	"Summer"	"20T"	834272.45	3.1215	3.0945	0.027	0.187	0.659	0.0855	23.9	37.81	0.156916667	0.14	25.82	88960.0503688524
"222"	0.2	"asv7"	1561	"HFS-210921M"	"21/9/21"	"10:00:00"	"21/9/21 10:00:00"	"morning"	"Summer"	"21M"	805371.6	0.4775	0.4545	0.023	0.335	0.503	0.023	23.9	37.78	0.132416667	3.2	25.79	106405.845755396
"223"	0.2	"asv7"	1755	"HFS-210921T"	"21/9/21"	"16:10:00"	"21/9/21 16:10:00"	"afternoon"	"Summer"	"21T"	734694.95	0.5715	0.5475	0.024	0.8725	0.4905	0.0435	24.1	37.79	0.128916667	0.11	25.71	97297.7390016601
"224"	0.2	"asv7"	457	"HFW-210208M"	"8/2/21"	"10:00:00"	"8/2/21 10:00:00"	"morning"	"Winter"	"8M"	290677.8346	1.0525	0.89	0.1625	0.4645	0.5565	0.043	13.1902	38.136	1.213916667	0.194	28.7898	44787.5153109238
"225"	0.2	"asv8"	313	"HFW-210208T"	"8/2/21"	"17:00:00"	"8/2/21 17:00:00"	"afternoon"	"Winter"	"8T"	324709.5571	1.6515	1.4625	0.189	0.3195	1.3905	0.0865	13.167	38.04	1.243083333	0.596666667	28.722	38880.6776481637
"226"	0.2	"asv8"	284	"HFW-210209M"	"9/2/21"	"10:00:00"	"9/2/21 10:00:00"	"morning"	"Winter"	"9M"	377220.0361	1.271	1.074	0.197	0.534	0.6005	0.0475	NA	NA	1.925583333	NA	NA	61217.4230013714
"227"	0.2	"asv8"	164	"HFW-210209T"	"9/2/21"	"17:00:00"	"9/2/21 17:00:00"	"afternoon"	"Winter"	"9T"	346545.8028	1.802	1.621	0.181	0.2505	1.59	0.077	13.17866667	37.90333333	1.353916667	0.686666667	28.6126667	43055.6906509091
"228"	0.2	"asv8"	268	"HFW-210210M"	"10/2/21"	"10:00:00"	"10/2/21 10:00:00"	"morning"	"Winter"	"10M"	559497.2472	1.491	1.316	0.175	0.258	0.999	0.0795	12.921	38.08333333	1.943083333	2.283333333	28.804	60706.5839067206
"229"	0.2	"asv8"	350	"HFW-210210T"	"10/2/21"	"17:00:00"	"10/2/21 17:00:00"	"afternoon"	"Winter"	"10T"	356301.8885	1.0215	0.8645	0.157	0.2545	0.574	0.046	13.321	38.1575	1.353916667	0.605	28.78	39178.6556628966
"230"	0.2	"asv8"	456	"HFW-210211M"	"11/2/21"	"10:00:00"	"11/2/21 10:00:00"	"morning"	"Winter"	"11M"	252568.6331	1.4175	1.258	0.1595	0.0585	0.7335	0.044	13.2445	38.17	0.952583333	0.145	28.8055	30622.5197270939
"231"	0.2	"asv8"	238	"HFW-210211T"	"11/2/21"	"17:00:00"	"11/2/21 17:00:00"	"afternoon"	"Winter"	"11T"	255285.2277	1.3705	1.198	0.1725	0.0285	0.7475	0.0425	13.46675	38.1775	0.810833333	0.1825	28.76275	34345.8927035613
"232"	0.2	"asv8"	381	"HFW-210212M"	"12/2/21"	"10:00:00"	"12/2/21 10:00:00"	"morning"	"Winter"	"12M"	292135.5556	1.2945	1.1105	0.184	0.1285	0.656	0.037	13.222	38.17	1.37725	0.316666667	28.8076667	37602.5833390541
"233"	0.2	"asv8"	566	"HFW-210212T"	"12/2/21"	"17:00:00"	"12/2/21 17:00:00"	"afternoon"	"Winter"	"12T"	294786.375	1.199	1.0395	0.1595	0.1615	0.6205	0.0475	13.2875	38.1725	1.48225	0.31	28.7975	40615.6495253165
"234"	0.2	"asv8"	437	"HFW-210213M"	"13/2/21"	"10:00:00"	"13/2/21 10:00:00"	"morning"	"Winter"	"13M"	323933.8667	0.9805	0.847	0.1335	0.339	0.4505	0.038	13.303	38.17	2.083083333	0.23	28.7972	50792.6443300682
"235"	0.2	"asv8"	192	"HFW-210213T"	"13/2/21"	"17:00:00"	"13/2/21 17:00:00"	"afternoon"	"Winter"	"13T"	368221.7	0.8465	0.7145	0.132	1.2405	0.393	0.0455	13.42133333	38.16666667	1.896416667	0.47	28.7646667	41759.342232723
"236"	0.2	"asv8"	336	"HFW-210214M"	"14/2/21"	"10:00:00"	"14/2/21 10:00:00"	"morning"	"Winter"	"14M"	342550.0944	0.897	0.774	0.123	0.024	0.403	0.0385	13.345	38.175	1.72725	0.405	28.789	41596.2528797976
"237"	0.2	"asv8"	209	"HFW-210215M"	"15/2/21"	"10:00:00"	"15/2/21 10:00:00"	"morning"	"Winter"	"15M"	414886.8889	1.02	0.8415	0.1785	0.15	0.434	0.0515	13.175	38.18	1.738916667	0.7925	28.827	54093.1751591391
"238"	0.2	"asv8"	329	"HFW-210215T"	"15/2/21"	"17:00:00"	"15/2/21 17:00:00"	"afternoon"	"Winter"	"15T"	430742.3167	0.9735	0.796	0.1775	0.119	0.5575	0.0555	13.205	38.17666667	1.960583333	0.926666667	28.8176667	59694.2806210194
"239"	0.2	"asv8"	341	"HFW-210216M"	"16/2/21"	"10:00:00"	"16/2/21 10:00:00"	"morning"	"Winter"	"16M"	515560.2278	1.382	1.163	0.219	0.136	0.8125	0.0645	13.10433333	38.15333333	1.791416667	1.123333333	28.8236667	67800.2459235634
"240"	0.2	"asv8"	725	"HFS-210914M"	"14/9/21"	"10:30:00"	"14/9/21 10:30:00"	"morning"	"Summer"	"14M"	761400.75	0.2	0.178	0.022	1.0585	0.605	1.055	23.6	37.92	0.168	0.21	26.01	71163.5353551631
"241"	0.2	"asv8"	957	"HFS-210914T"	"14/9/21"	"16:30:00"	"14/9/21 16:30:00"	"afternoon"	"Summer"	"14T"	789785.5625	0.276	0.2535	0.0225	0.235	0.9095	0.0155	23.9	NA	0.191333333	NA	NA	92184.9961351994
"242"	0.2	"asv8"	908	"HFS-210915M"	"15/9/21"	"10:30:00"	"15/9/21 10:30:00"	"morning"	"Summer"	"15M"	878219.1458	1.719	1.6965	0.0225	0.2765	0.3835	0.0225	24.1	37.93	0.288166667	3.27	25.81	89247.116327521
"243"	0.2	"asv8"	930	"HFS-210915T"	"15/9/21"	"16:30:00"	"15/9/21 16:30:00"	"afternoon"	"Summer"	"15T"	793666.0417	1.613	1.589	0.024	0.229	0.7225	0.024	24.3	NA	0.194833333	NA	NA	84182.1873609717
"244"	0.2	"asv8"	932	"HFS-210916M"	"16/9/21"	"10:10:00"	"16/9/21 10:10:00"	"morning"	"Summer"	"16M"	870354.8333	3.1575	3.121	0.0365	0.3495	0.8645	0.0325	23.1	37.6	0.189	0.87	25.87	93259.450981329
"245"	0.2	"asv8"	542	"HFS-210916T"	"16/9/21"	"16:15:00"	"16/9/21 16:15:00"	"afternoon"	"Summer"	"16T"	825423.9583	0.9375	0.881	0.0565	0.777	0.814	0.0445	24.7	37.15	0.238	6.06	25.1	79732.6297270718
"246"	0.2	"asv8"	310	"HFS-210917M"	"17/9/21"	"10:00:00"	"17/9/21 10:00:00"	"morning"	"Summer"	"17M"	1083846.958	2.8775	2.7655	0.112	1.4025	2.042	0.134	23.2	36.94	0.337166667	3.4	25.31	85646.8409329595
"247"	0.2	"asv8"	1329	"HFS-210917T"	"17/9/21"	"16:00:00"	"17/9/21 16:00:00"	"afternoon"	"Summer"	"17T"	975221.7292	1.2655	1.227	0.0385	1.008	1.0355	0.0315	22.8	37.55	0.289333333	6.17	25.51	112486.519537129
"248"	0.2	"asv8"	1528	"HFS-210918M"	"18/9/21"	"10:00:00"	"18/9/21 10:00:00"	"morning"	"Summer"	"18M"	1054287.667	1.618	1.5765	0.0415	0.6985	1.218	0.025	23.4	37.77	0.284666667	0.52	26.06	119162.035296694
"249"	0.2	"asv8"	1244	"HFS-210918T"	"18/9/21"	"16:00:00"	"18/9/21 16:00:00"	"afternoon"	"Summer"	"18T"	642653.55	0.3025	0.2815	0.021	0.2945	0.534	0.0355	22.4	37.75	0.127166667	6.28	25.5	66967.7513988943
"250"	0.2	"asv8"	1106	"HFS-210919M"	"19/9/21"	"10:00:00"	"19/9/21 10:00:00"	"morning"	"Summer"	"19M"	736639.75	0.169	0.154	0.015	0.11	0.4665	0.0085	24.6	37.81	0.119583333	0.11	25.57	64242.514075067
"251"	0.2	"asv8"	1550	"HFS-210919T"	"19/9/21"	"16:00:00"	"19/9/21 16:00:00"	"afternoon"	"Summer"	"19T"	700343.05	1.955	1.9205	0.0345	1.0305	0.439	0.0155	23.6	37.81	0.145833333	10.61	25.59	87847.5137573845
"252"	0.2	"asv8"	1478	"HFS-210920M"	"20/9/21"	"10:00:00"	"20/9/21 10:00:00"	"morning"	"Summer"	"20M"	906903.25	1.0255	0.99	0.0355	0.5985	0.7895	0.072	23.6	37.82	0.300416667	0.45	25.9	112055.091414479
"253"	0.2	"asv8"	1252	"HFS-210920T"	"20/9/21"	"16:15:00"	"20/9/21 16:15:00"	"afternoon"	"Summer"	"20T"	834272.45	3.1215	3.0945	0.027	0.187	0.659	0.0855	23.9	37.81	0.156916667	0.14	25.82	77832.2732786885
"254"	0.2	"asv8"	1433	"HFS-210921M"	"21/9/21"	"10:00:00"	"21/9/21 10:00:00"	"morning"	"Summer"	"21M"	805371.6	0.4775	0.4545	0.023	0.335	0.503	0.023	23.9	37.78	0.132416667	3.2	25.79	97680.7027338129
"255"	0.2	"asv8"	1761	"HFS-210921T"	"21/9/21"	"16:10:00"	"21/9/21 16:10:00"	"afternoon"	"Summer"	"21T"	734694.95	0.5715	0.5475	0.024	0.8725	0.4905	0.0435	24.1	37.79	0.128916667	0.11	25.71	97630.3808444008
"256"	0.2	"asv8"	357	"HFW-210208M"	"8/2/21"	"10:00:00"	"8/2/21 10:00:00"	"morning"	"Winter"	"8M"	290677.8346	1.0525	0.89	0.1625	0.4645	0.5565	0.043	13.1902	38.136	1.213916667	0.194	28.7898	34987.1837330411
"257"	0.2	"asv9"	738	"HFW-210208T"	"8/2/21"	"17:00:00"	"8/2/21 17:00:00"	"afternoon"	"Winter"	"8T"	324709.5571	1.6515	1.4625	0.189	0.3195	1.3905	0.0865	13.167	38.04	1.243083333	0.596666667	28.722	91673.9300458301
"258"	0.2	"asv9"	525	"HFW-210209M"	"9/2/21"	"10:00:00"	"9/2/21 10:00:00"	"morning"	"Winter"	"9M"	377220.0361	1.271	1.074	0.197	0.534	0.6005	0.0475	NA	NA	1.925583333	NA	NA	113166.01083
"259"	0.2	"asv9"	384	"HFW-210209T"	"9/2/21"	"17:00:00"	"9/2/21 17:00:00"	"afternoon"	"Winter"	"9T"	346545.8028	1.802	1.621	0.181	0.2505	1.59	0.077	13.17866667	37.90333333	1.353916667	0.686666667	28.6126667	100813.324450909
"260"	0.2	"asv9"	795	"HFW-210210M"	"10/2/21"	"10:00:00"	"10/2/21 10:00:00"	"morning"	"Winter"	"10M"	559497.2472	1.491	1.316	0.175	0.258	0.999	0.0795	12.921	38.08333333	1.943083333	2.283333333	28.804	180081.097782996
"261"	0.2	"asv9"	1068	"HFW-210210T"	"10/2/21"	"17:00:00"	"10/2/21 17:00:00"	"afternoon"	"Winter"	"10T"	356301.8885	1.0215	0.8645	0.157	0.2545	0.574	0.046	13.321	38.1575	1.353916667	0.605	28.78	119550.869279925
"262"	0.2	"asv9"	1028	"HFW-210211M"	"11/2/21"	"10:00:00"	"11/2/21 10:00:00"	"morning"	"Winter"	"11M"	252568.6331	1.4175	1.258	0.1595	0.0585	0.7335	0.044	13.2445	38.17	0.952583333	0.145	28.8055	69034.9786830098
"263"	0.2	"asv9"	475	"HFW-210211T"	"11/2/21"	"17:00:00"	"11/2/21 17:00:00"	"afternoon"	"Winter"	"11T"	255285.2277	1.3705	1.198	0.1725	0.0285	0.7475	0.0425	13.46675	38.1775	0.810833333	0.1825	28.76275	68547.4749335783
"264"	0.2	"asv9"	899	"HFW-210212M"	"12/2/21"	"10:00:00"	"12/2/21 10:00:00"	"morning"	"Winter"	"12M"	292135.5556	1.2945	1.1105	0.184	0.1285	0.656	0.037	13.222	38.17	1.37725	0.316666667	28.8076667	88726.305569054
"265"	0.2	"asv9"	1142	"HFW-210212T"	"12/2/21"	"17:00:00"	"12/2/21 17:00:00"	"afternoon"	"Winter"	"12T"	294786.375	1.199	1.0395	0.1595	0.1615	0.6205	0.0475	13.2875	38.1725	1.48225	0.31	28.7975	81948.8900316456
"266"	0.2	"asv9"	768	"HFW-210213M"	"13/2/21"	"10:00:00"	"13/2/21 10:00:00"	"morning"	"Winter"	"13M"	323933.8667	0.9805	0.847	0.1335	0.339	0.4505	0.038	13.303	38.17	2.083083333	0.23	28.7972	89264.8760766416
"267"	0.2	"asv9"	497	"HFW-210213T"	"13/2/21"	"17:00:00"	"13/2/21 17:00:00"	"afternoon"	"Winter"	"13T"	368221.7	0.8465	0.7145	0.132	1.2405	0.393	0.0455	13.42133333	38.16666667	1.896416667	0.47	28.7646667	108095.797341996
"268"	0.2	"asv9"	815	"HFW-210214M"	"14/2/21"	"10:00:00"	"14/2/21 10:00:00"	"morning"	"Winter"	"14M"	342550.0944	0.897	0.774	0.123	0.024	0.403	0.0385	13.345	38.175	1.72725	0.405	28.789	100895.672907842
"269"	0.2	"asv9"	497	"HFW-210215M"	"15/2/21"	"10:00:00"	"15/2/21 10:00:00"	"morning"	"Winter"	"15M"	414886.8889	1.02	0.8415	0.1785	0.15	0.434	0.0515	13.175	38.18	1.738916667	0.7925	28.827	128633.052890393
"270"	0.2	"asv9"	655	"HFW-210215T"	"15/2/21"	"17:00:00"	"15/2/21 17:00:00"	"afternoon"	"Winter"	"15T"	430742.3167	0.9735	0.796	0.1775	0.119	0.5575	0.0555	13.205	38.17666667	1.960583333	0.926666667	28.8176667	118844.236494735
"271"	0.2	"asv9"	824	"HFW-210216M"	"16/2/21"	"10:00:00"	"16/2/21 10:00:00"	"morning"	"Winter"	"16M"	515560.2278	1.382	1.163	0.219	0.136	0.8125	0.0645	13.10433333	38.15333333	1.791416667	1.123333333	28.8236667	163834.025340224
"272"	0.2	"asv9"	247	"HFS-210914M"	"14/9/21"	"10:30:00"	"14/9/21 10:30:00"	"morning"	"Summer"	"14M"	761400.75	0.2	0.178	0.022	1.0585	0.605	1.055	23.6	37.92	0.168	0.21	26.01	24244.6803210004
"273"	0.2	"asv9"	376	"HFS-210914T"	"14/9/21"	"16:30:00"	"14/9/21 16:30:00"	"afternoon"	"Summer"	"14T"	789785.5625	0.276	0.2535	0.0225	0.235	0.9095	0.0155	23.9	NA	0.191333333	NA	NA	36218.9744481034
"274"	0.2	"asv9"	797	"HFS-210915M"	"15/9/21"	"10:30:00"	"15/9/21 10:30:00"	"morning"	"Summer"	"15M"	878219.1458	1.719	1.6965	0.0225	0.2765	0.3835	0.0225	24.1	37.93	0.288166667	3.27	25.81	78336.9512258086
"275"	0.2	"asv9"	534	"HFS-210915T"	"15/9/21"	"16:30:00"	"15/9/21 16:30:00"	"afternoon"	"Summer"	"15T"	793666.0417	1.613	1.589	0.024	0.229	0.7225	0.024	24.3	NA	0.194833333	NA	NA	48336.8688717838
"276"	0.2	"asv9"	350	"HFS-210916M"	"16/9/21"	"10:10:00"	"16/9/21 10:10:00"	"morning"	"Summer"	"16M"	870354.8333	3.1575	3.121	0.0365	0.3495	0.8645	0.0325	23.1	37.6	0.189	0.87	25.87	35022.3260123017
"277"	0.2	"asv9"	407	"HFS-210916T"	"16/9/21"	"16:15:00"	"16/9/21 16:15:00"	"afternoon"	"Summer"	"16T"	825423.9583	0.9375	0.881	0.0565	0.777	0.814	0.0445	24.7	37.15	0.238	6.06	25.1	59873.026381768
"278"	0.2	"asv9"	179	"HFS-210917M"	"17/9/21"	"10:00:00"	"17/9/21 10:00:00"	"morning"	"Summer"	"17M"	1083846.958	2.8775	2.7655	0.112	1.4025	2.042	0.134	23.2	36.94	0.337166667	3.4	25.31	49454.1436354831
"279"	0.2	"asv9"	667	"HFS-210917T"	"17/9/21"	"16:00:00"	"17/9/21 16:00:00"	"afternoon"	"Summer"	"17T"	975221.7292	1.2655	1.227	0.0385	1.008	1.0355	0.0315	22.8	37.55	0.289333333	6.17	25.51	56454.8596924492
"280"	0.2	"asv9"	475	"HFS-210918M"	"18/9/21"	"10:00:00"	"18/9/21 10:00:00"	"morning"	"Summer"	"18M"	1054287.667	1.618	1.5765	0.0415	0.6985	1.218	0.025	23.4	37.77	0.284666667	0.52	26.06	37043.1719672313
"281"	0.2	"asv9"	993	"HFS-210918T"	"18/9/21"	"16:00:00"	"18/9/21 16:00:00"	"afternoon"	"Summer"	"18T"	642653.55	0.3025	0.2815	0.021	0.2945	0.534	0.0355	22.4	37.75	0.127166667	6.28	25.5	53455.7694044229
"282"	0.2	"asv9"	1923	"HFS-210919M"	"19/9/21"	"10:00:00"	"19/9/21 10:00:00"	"morning"	"Summer"	"19M"	736639.75	0.169	0.154	0.015	0.11	0.4665	0.0085	24.6	37.81	0.119583333	0.11	25.57	111698.331434316
"283"	0.2	"asv9"	1701	"HFS-210919T"	"19/9/21"	"16:00:00"	"19/9/21 16:00:00"	"afternoon"	"Summer"	"19T"	700343.05	1.955	1.9205	0.0345	1.0305	0.439	0.0155	23.6	37.81	0.145833333	10.61	25.59	96405.5618718136
"284"	0.2	"asv9"	870	"HFS-210920M"	"20/9/21"	"10:00:00"	"20/9/21 10:00:00"	"morning"	"Summer"	"20M"	906903.25	1.0255	0.99	0.0355	0.5985	0.7895	0.072	23.6	37.82	0.300416667	0.45	25.9	65959.3569219194
"285"	0.2	"asv9"	612	"HFS-210920T"	"20/9/21"	"16:15:00"	"20/9/21 16:15:00"	"afternoon"	"Summer"	"20T"	834272.45	3.1215	3.0945	0.027	0.187	0.659	0.0855	23.9	37.81	0.156916667	0.14	25.82	38045.807704918
"286"	0.2	"asv9"	1029	"HFS-210921M"	"21/9/21"	"10:00:00"	"21/9/21 10:00:00"	"morning"	"Summer"	"21M"	805371.6	0.4775	0.4545	0.023	0.335	0.503	0.023	23.9	37.78	0.132416667	3.2	25.79	70141.9700719424
"287"	0.2	"asv9"	1182	"HFS-210921T"	"21/9/21"	"16:10:00"	"21/9/21 16:10:00"	"afternoon"	"Summer"	"21T"	734694.95	0.5715	0.5475	0.024	0.8725	0.4905	0.0435	24.1	37.79	0.128916667	0.11	25.71	65530.4430199215
"288"	0.2	"asv9"	788	"HFW-210208M"	"8/2/21"	"10:00:00"	"8/2/21 10:00:00"	"morning"	"Winter"	"8M"	290677.8346	1.0525	0.89	0.1625	0.4645	0.5565	0.043	13.1902	38.136	1.213916667	0.194	28.7898	77226.6128337155
"289"	0.2	"asv10"	2	"HFW-210208T"	"8/2/21"	"17:00:00"	"8/2/21 17:00:00"	"afternoon"	"Winter"	"8T"	324709.5571	1.6515	1.4625	0.189	0.3195	1.3905	0.0865	13.167	38.04	1.243083333	0.596666667	28.722	248.438834812548
"290"	0.2	"asv10"	2	"HFW-210209M"	"9/2/21"	"10:00:00"	"9/2/21 10:00:00"	"morning"	"Winter"	"9M"	377220.0361	1.271	1.074	0.197	0.534	0.6005	0.0475	NA	NA	1.925583333	NA	NA	431.108612685714
"291"	0.2	"asv10"	0	"HFW-210209T"	"9/2/21"	"17:00:00"	"9/2/21 17:00:00"	"afternoon"	"Winter"	"9T"	346545.8028	1.802	1.621	0.181	0.2505	1.59	0.077	13.17866667	37.90333333	1.353916667	0.686666667	28.6126667	0
"292"	0.2	"asv10"	8	"HFW-210210M"	"10/2/21"	"10:00:00"	"10/2/21 10:00:00"	"morning"	"Winter"	"10M"	559497.2472	1.491	1.316	0.175	0.258	0.999	0.0795	12.921	38.08333333	1.943083333	2.283333333	28.804	1812.13683303644
"293"	0.2	"asv10"	3	"HFW-210210T"	"10/2/21"	"17:00:00"	"10/2/21 17:00:00"	"afternoon"	"Winter"	"10T"	356301.8885	1.0215	0.8645	0.157	0.2545	0.574	0.046	13.321	38.1575	1.353916667	0.605	28.78	335.817048539114
"294"	0.2	"asv10"	1	"HFW-210211M"	"11/2/21"	"10:00:00"	"11/2/21 10:00:00"	"morning"	"Winter"	"11M"	252568.6331	1.4175	1.258	0.1595	0.0585	0.7335	0.044	13.2445	38.17	0.952583333	0.145	28.8055	67.1546485243286
"295"	0.2	"asv10"	3	"HFW-210211T"	"11/2/21"	"17:00:00"	"11/2/21 17:00:00"	"afternoon"	"Winter"	"11T"	255285.2277	1.3705	1.198	0.1725	0.0285	0.7475	0.0425	13.46675	38.1775	0.810833333	0.1825	28.76275	432.931420633126
"296"	0.2	"asv10"	2	"HFW-210212M"	"12/2/21"	"10:00:00"	"12/2/21 10:00:00"	"morning"	"Winter"	"12M"	292135.5556	1.2945	1.1105	0.184	0.1285	0.656	0.037	13.222	38.17	1.37725	0.316666667	28.8076667	197.388888918919
"297"	0.2	"asv10"	1	"HFW-210212T"	"12/2/21"	"17:00:00"	"12/2/21 17:00:00"	"afternoon"	"Winter"	"12T"	294786.375	1.199	1.0395	0.1595	0.1615	0.6205	0.0475	13.2875	38.1725	1.48225	0.31	28.7975	71.7590981012658
"298"	0.2	"asv10"	3	"HFW-210213M"	"13/2/21"	"10:00:00"	"13/2/21 10:00:00"	"morning"	"Winter"	"13M"	323933.8667	0.9805	0.847	0.1335	0.339	0.4505	0.038	13.303	38.17	2.083083333	0.23	28.7972	348.690922174381
"299"	0.2	"asv10"	5	"HFW-210213T"	"13/2/21"	"17:00:00"	"13/2/21 17:00:00"	"afternoon"	"Winter"	"13T"	368221.7	0.8465	0.7145	0.132	1.2405	0.393	0.0455	13.42133333	38.16666667	1.896416667	0.47	28.7646667	1087.48287064383
"300"	0.2	"asv10"	4	"HFW-210214M"	"14/2/21"	"10:00:00"	"14/2/21 10:00:00"	"morning"	"Winter"	"14M"	342550.0944	0.897	0.774	0.123	0.024	0.403	0.0385	13.345	38.175	1.72725	0.405	28.789	495.193486664257
"301"	0.2	"asv10"	5	"HFW-210215M"	"15/2/21"	"10:00:00"	"15/2/21 10:00:00"	"morning"	"Winter"	"15M"	414886.8889	1.02	0.8415	0.1785	0.15	0.434	0.0515	13.175	38.18	1.738916667	0.7925	28.827	1294.09509950094
